,Unnamed: 0,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
22834,115956,2020-10-18,2020-10-24,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,39,R$/l,4.421,0.101,4.209,4.699,-99999.0,0.023,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22835,115957,2020-10-18,2020-10-24,NORTE,RONDONIA,GASOLINA COMUM,27,R$/l,4.577,0.011,4.559,4.599,-99999.0,0.002,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22836,115958,2020-10-18,2020-10-24,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.176,0.092,4.06,4.29,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22837,115959,2020-10-18,2020-10-24,SUL,SANTA CATARINA,GASOLINA COMUM,36,R$/l,4.205,0.196,3.849,4.599,-99999.0,0.047,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22838,115960,2020-10-18,2020-10-24,SUDESTE,SAO PAULO,GASOLINA COMUM,207,R$/l,4.185,0.205,3.649,4.739,-99999.0,0.049,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22839,115961,2020-10-18,2020-10-24,NORDESTE,SERGIPE,GASOLINA COMUM,21,R$/l,4.696,0.178,4.437,4.899,-99999.0,0.038,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22840,115962,2020-10-18,2020-10-24,NORTE,TOCANTINS,GASOLINA COMUM,10,R$/l,4.895,0.008,4.879,4.899,-99999.0,0.002,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22841,116111,2020-10-25,2020-10-31,NORTE,ACRE,GASOLINA COMUM,29,R$/l,4.989,0.059,4.89,5.099,-99999.0,0.012,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22842,116112,2020-10-25,2020-10-31,NORDESTE,ALAGOAS,GASOLINA COMUM,24,R$/l,4.484,0.103,4.329,4.699,-99999.0,0.023,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22843,116113,2020-10-25,2020-10-31,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.694,0.069,3.64,3.87,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22844,116114,2020-10-25,2020-10-31,NORTE,AMAZONAS,GASOLINA COMUM,43,R$/l,3.917,0.122,3.75,4.299,-99999.0,0.031,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22845,116115,2020-10-25,2020-10-31,NORDESTE,BAHIA,GASOLINA COMUM,54,R$/l,4.013,0.183,3.88,4.599,-99999.0,0.046,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22846,116116,2020-10-25,2020-10-31,NORDESTE,CEARA,GASOLINA COMUM,101,R$/l,4.495,0.116,4.37,4.79,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22847,116117,2020-10-25,2020-10-31,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.597,0.09,4.397,4.759,-99999.0,0.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22848,116118,2020-10-25,2020-10-31,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,19,R$/l,4.103,0.088,3.97,4.199,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22849,116119,2020-10-25,2020-10-31,CENTRO OESTE,GOIAS,GASOLINA COMUM,56,R$/l,4.824,0.105,4.39,4.99,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22850,116120,2020-10-25,2020-10-31,NORDESTE,MARANHAO,GASOLINA COMUM,49,R$/l,4.241,0.125,4.129,4.89,-99999.0,0.029,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22851,116121,2020-10-25,2020-10-31,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,71,R$/l,4.471,0.056,4.199,4.599,-99999.0,0.013,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22852,116122,2020-10-25,2020-10-31,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,35,R$/l,4.508,0.075,4.449,4.849,-99999.0,0.017,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22853,116123,2020-10-25,2020-10-31,SUDESTE,MINAS GERAIS,GASOLINA COMUM,29,R$/l,4.494,0.086,4.29,4.699,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22854,116124,2020-10-25,2020-10-31,NORTE,PARA,GASOLINA COMUM,21,R$/l,4.475,0.155,4.289,4.999,-99999.0,0.035,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22855,116125,2020-10-25,2020-10-31,NORDESTE,PARAIBA,GASOLINA COMUM,24,R$/l,4.215,0.11,4.079,4.489,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22856,116126,2020-10-25,2020-10-31,SUL,PARANA,GASOLINA COMUM,53,R$/l,4.092,0.086,3.879,4.299,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22857,116127,2020-10-25,2020-10-31,NORDESTE,PERNAMBUCO,GASOLINA COMUM,30,R$/l,4.35,0.084,4.179,4.499,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22858,116128,2020-10-25,2020-10-31,NORDESTE,PIAUI,GASOLINA COMUM,29,R$/l,4.462,0.162,4.29,4.795,-99999.0,0.036,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22859,116129,2020-10-25,2020-10-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,76,R$/l,4.808,0.169,4.459,5.099,-99999.0,0.035,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22860,116130,2020-10-25,2020-10-31,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,24,R$/l,4.673,0.032,4.61,4.718,-99999.0,0.007,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22861,116131,2020-10-25,2020-10-31,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,39,R$/l,4.409,0.093,4.299,4.699,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22862,116132,2020-10-25,2020-10-31,NORTE,RONDONIA,GASOLINA COMUM,28,R$/l,4.573,0.038,4.399,4.65,-99999.0,0.008,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22863,116133,2020-10-25,2020-10-31,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.135,0.065,4.06,4.24,-99999.0,0.016,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22864,116134,2020-10-25,2020-10-31,SUL,SANTA CATARINA,GASOLINA COMUM,33,R$/l,4.219,0.203,3.849,4.599,-99999.0,0.048,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22865,116135,2020-10-25,2020-10-31,SUDESTE,SAO PAULO,GASOLINA COMUM,204,R$/l,4.227,0.259,3.649,4.999,-99999.0,0.061,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22866,116136,2020-10-25,2020-10-31,NORDESTE,SERGIPE,GASOLINA COMUM,11,R$/l,4.697,0.153,4.43,4.899,-99999.0,0.033,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22867,116137,2020-10-25,2020-10-31,NORTE,TOCANTINS,GASOLINA COMUM,10,R$/l,4.869,0.048,4.799,4.899,-99999.0,0.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22868,116284,2020-11-01,2020-11-07,NORTE,ACRE,GASOLINA COMUM,29,R$/l,4.981,0.073,4.849,5.19,-99999.0,0.015,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22869,116285,2020-11-01,2020-11-07,NORDESTE,ALAGOAS,GASOLINA COMUM,24,R$/l,4.465,0.187,4.15,4.899,-99999.0,0.042,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22870,116286,2020-11-01,2020-11-07,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.664,0.073,3.62,3.87,-99999.0,0.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22871,116287,2020-11-01,2020-11-07,NORTE,AMAZONAS,GASOLINA COMUM,43,R$/l,3.771,0.09,3.679,3.999,-99999.0,0.024,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22872,116288,2020-11-01,2020-11-07,NORDESTE,BAHIA,GASOLINA COMUM,105,R$/l,4.02,0.155,3.87,4.49,-99999.0,0.039,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22873,116289,2020-11-01,2020-11-07,NORDESTE,CEARA,GASOLINA COMUM,101,R$/l,4.496,0.105,4.349,4.699,-99999.0,0.023,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22874,116290,2020-11-01,2020-11-07,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.508,0.103,4.357,4.689,-99999.0,0.023,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22875,116291,2020-11-01,2020-11-07,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,46,R$/l,4.15,0.163,3.95,4.599,-99999.0,0.039,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22876,116292,2020-11-01,2020-11-07,CENTRO OESTE,GOIAS,GASOLINA COMUM,72,R$/l,4.748,0.152,4.359,4.99,-99999.0,0.032,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22877,116293,2020-11-01,2020-11-07,NORDESTE,MARANHAO,GASOLINA COMUM,48,R$/l,4.203,0.061,4.069,4.399,-99999.0,0.015,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22878,116294,2020-11-01,2020-11-07,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,72,R$/l,4.475,0.045,4.299,4.599,-99999.0,0.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22879,116295,2020-11-01,2020-11-07,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,43,R$/l,4.511,0.074,4.435,4.899,-99999.0,0.016,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22880,116296,2020-11-01,2020-11-07,SUDESTE,MINAS GERAIS,GASOLINA COMUM,57,R$/l,4.478,0.096,4.29,4.699,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22881,116297,2020-11-01,2020-11-07,NORTE,PARA,GASOLINA COMUM,20,R$/l,4.434,0.105,4.239,4.699,-99999.0,0.024,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22882,116298,2020-11-01,2020-11-07,NORDESTE,PARAIBA,GASOLINA COMUM,24,R$/l,4.205,0.072,4.14,4.429,-99999.0,0.017,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22883,116299,2020-11-01,2020-11-07,SUL,PARANA,GASOLINA COMUM,69,R$/l,4.126,0.163,3.959,4.49,-99999.0,0.04,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22884,116300,2020-11-01,2020-11-07,NORDESTE,PERNAMBUCO,GASOLINA COMUM,31,R$/l,4.395,0.091,4.179,4.599,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22885,116301,2020-11-01,2020-11-07,NORDESTE,PIAUI,GASOLINA COMUM,40,R$/l,4.411,0.097,4.29,4.793,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22886,116302,2020-11-01,2020-11-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,156,R$/l,4.824,0.164,4.499,5.199,-99999.0,0.034,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22887,116303,2020-11-01,2020-11-07,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,28,R$/l,4.641,0.029,4.559,4.69,-99999.0,0.006,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22888,116304,2020-11-01,2020-11-07,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,39,R$/l,4.392,0.116,4.269,4.699,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22889,116305,2020-11-01,2020-11-07,NORTE,RONDONIA,GASOLINA COMUM,28,R$/l,4.569,0.035,4.399,4.599,-99999.0,0.008,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22890,116306,2020-11-01,2020-11-07,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.132,0.079,4.06,4.29,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22891,116307,2020-11-01,2020-11-07,SUL,SANTA CATARINA,GASOLINA COMUM,36,R$/l,4.336,0.154,3.979,4.599,-99999.0,0.036,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22892,116308,2020-11-01,2020-11-07,SUDESTE,SAO PAULO,GASOLINA COMUM,354,R$/l,4.162,0.2,3.699,4.997,-99999.0,0.048,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22893,116309,2020-11-01,2020-11-07,NORDESTE,SERGIPE,GASOLINA COMUM,21,R$/l,4.608,0.163,4.43,4.799,-99999.0,0.035,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22894,116310,2020-11-01,2020-11-07,NORTE,TOCANTINS,GASOLINA COMUM,10,R$/l,4.838,0.052,4.79,4.899,-99999.0,0.011,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22895,116459,2020-11-08,2020-11-14,NORTE,ACRE,GASOLINA COMUM,29,R$/l,4.996,0.066,4.89,5.19,-99999.0,0.013,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22896,116460,2020-11-08,2020-11-14,NORDESTE,ALAGOAS,GASOLINA COMUM,23,R$/l,4.539,0.188,4.349,4.999,-99999.0,0.041,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22897,116461,2020-11-08,2020-11-14,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.662,0.07,3.62,3.89,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22898,116462,2020-11-08,2020-11-14,NORTE,AMAZONAS,GASOLINA COMUM,39,R$/l,3.741,0.139,3.59,4.29,-99999.0,0.037,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22899,116463,2020-11-08,2020-11-14,NORDESTE,BAHIA,GASOLINA COMUM,90,R$/l,4.254,0.31,3.86,4.79,-99999.0,0.073,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22900,116464,2020-11-08,2020-11-14,NORDESTE,CEARA,GASOLINA COMUM,91,R$/l,4.472,0.094,4.349,4.77,-99999.0,0.021,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22901,116465,2020-11-08,2020-11-14,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.441,0.08,4.299,4.629,-99999.0,0.018,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22902,116466,2020-11-08,2020-11-14,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,33,R$/l,4.252,0.198,3.97,4.69,-99999.0,0.047,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22903,116467,2020-11-08,2020-11-14,CENTRO OESTE,GOIAS,GASOLINA COMUM,69,R$/l,4.749,0.161,4.289,4.99,-99999.0,0.034,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22904,116468,2020-11-08,2020-11-14,NORDESTE,MARANHAO,GASOLINA COMUM,48,R$/l,4.152,0.04,4.07,4.199,-99999.0,0.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22905,116469,2020-11-08,2020-11-14,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,72,R$/l,4.473,0.054,4.199,4.599,-99999.0,0.012,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22906,116470,2020-11-08,2020-11-14,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,41,R$/l,4.495,0.042,4.449,4.646,-99999.0,0.009,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22907,116471,2020-11-08,2020-11-14,SUDESTE,MINAS GERAIS,GASOLINA COMUM,77,R$/l,4.467,0.099,4.29,4.699,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22908,116472,2020-11-08,2020-11-14,NORTE,PARA,GASOLINA COMUM,20,R$/l,4.414,0.181,4.19,4.999,-99999.0,0.041,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22909,116473,2020-11-08,2020-11-14,NORDESTE,PARAIBA,GASOLINA COMUM,24,R$/l,4.187,0.029,4.14,4.294,-99999.0,0.007,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22910,116474,2020-11-08,2020-11-14,SUL,PARANA,GASOLINA COMUM,82,R$/l,4.137,0.131,3.899,4.49,-99999.0,0.032,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22911,116475,2020-11-08,2020-11-14,NORDESTE,PERNAMBUCO,GASOLINA COMUM,45,R$/l,4.452,0.267,4.199,4.957,-99999.0,0.06,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22912,116476,2020-11-08,2020-11-14,NORDESTE,PIAUI,GASOLINA COMUM,41,R$/l,4.411,0.095,4.29,4.699,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22913,116477,2020-11-08,2020-11-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,162,R$/l,4.862,0.133,4.589,5.293,-99999.0,0.027,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22914,116478,2020-11-08,2020-11-14,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,25,R$/l,4.575,0.046,4.49,4.66,-99999.0,0.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22915,116479,2020-11-08,2020-11-14,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,43,R$/l,4.519,0.148,4.27,4.794,-99999.0,0.033,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22916,116480,2020-11-08,2020-11-14,NORTE,RONDONIA,GASOLINA COMUM,28,R$/l,4.56,0.063,4.29,4.599,-99999.0,0.014,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22917,116481,2020-11-08,2020-11-14,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.108,0.062,4.06,4.25,-99999.0,0.015,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22918,116482,2020-11-08,2020-11-14,SUL,SANTA CATARINA,GASOLINA COMUM,23,R$/l,4.291,0.059,4.174,4.489,-99999.0,0.014,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22919,116483,2020-11-08,2020-11-14,SUDESTE,SAO PAULO,GASOLINA COMUM,446,R$/l,4.187,0.223,3.679,4.999,-99999.0,0.053,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22920,116484,2020-11-08,2020-11-14,NORDESTE,SERGIPE,GASOLINA COMUM,19,R$/l,4.704,0.112,4.437,4.799,-99999.0,0.024,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22921,116485,2020-11-08,2020-11-14,NORTE,TOCANTINS,GASOLINA COMUM,10,R$/l,4.746,0.087,4.679,4.899,-99999.0,0.018,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22922,116636,2020-11-15,2020-11-21,NORTE,ACRE,GASOLINA COMUM,26,R$/l,4.968,0.071,4.849,5.19,-99999.0,0.014,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22923,116637,2020-11-15,2020-11-21,NORDESTE,ALAGOAS,GASOLINA COMUM,22,R$/l,4.542,0.23,4.19,4.977,-99999.0,0.051,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22924,116638,2020-11-15,2020-11-21,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.734,0.071,3.69,3.89,-99999.0,0.019,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22925,116639,2020-11-15,2020-11-21,NORTE,AMAZONAS,GASOLINA COMUM,53,R$/l,3.802,0.384,3.599,4.609,-99999.0,0.101,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22926,116640,2020-11-15,2020-11-21,NORDESTE,BAHIA,GASOLINA COMUM,69,R$/l,4.686,0.076,4.62,4.899,-99999.0,0.016,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22927,116641,2020-11-15,2020-11-21,NORDESTE,CEARA,GASOLINA COMUM,94,R$/l,4.519,0.112,4.27,4.699,-99999.0,0.025,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22928,116642,2020-11-15,2020-11-21,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.459,0.148,4.239,4.749,-99999.0,0.033,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22929,116643,2020-11-15,2020-11-21,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,46,R$/l,4.277,0.114,3.99,4.499,-99999.0,0.027,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22930,116644,2020-11-15,2020-11-21,CENTRO OESTE,GOIAS,GASOLINA COMUM,51,R$/l,4.72,0.122,4.399,4.879,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22931,116645,2020-11-15,2020-11-21,NORDESTE,MARANHAO,GASOLINA COMUM,69,R$/l,4.253,0.164,4.029,4.599,-99999.0,0.039,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22932,116646,2020-11-15,2020-11-21,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,100,R$/l,4.484,0.057,4.377,4.75,-99999.0,0.013,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22933,116647,2020-11-15,2020-11-21,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,50,R$/l,4.537,0.079,4.35,4.799,-99999.0,0.017,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22934,116648,2020-11-15,2020-11-21,SUDESTE,MINAS GERAIS,GASOLINA COMUM,96,R$/l,4.529,0.123,4.229,4.818,-99999.0,0.027,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22935,116649,2020-11-15,2020-11-21,NORTE,PARA,GASOLINA COMUM,20,R$/l,4.389,0.096,4.19,4.599,-99999.0,0.022,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22936,116650,2020-11-15,2020-11-21,NORDESTE,PARAIBA,GASOLINA COMUM,37,R$/l,4.194,0.074,4.099,4.399,-99999.0,0.018,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22937,116651,2020-11-15,2020-11-21,SUL,PARANA,GASOLINA COMUM,82,R$/l,4.258,0.134,3.98,4.59,-99999.0,0.031,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22938,116652,2020-11-15,2020-11-21,NORDESTE,PERNAMBUCO,GASOLINA COMUM,38,R$/l,4.41,0.238,4.179,4.951,-99999.0,0.054,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22939,116653,2020-11-15,2020-11-21,NORDESTE,PIAUI,GASOLINA COMUM,28,R$/l,4.45,0.117,4.29,4.829,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22940,116654,2020-11-15,2020-11-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,160,R$/l,4.862,0.166,4.449,5.293,-99999.0,0.034,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22941,116655,2020-11-15,2020-11-21,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,27,R$/l,4.868,0.023,4.819,4.899,-99999.0,0.005,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22942,116656,2020-11-15,2020-11-21,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,65,R$/l,4.679,0.268,4.26,5.384,-99999.0,0.057,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22943,116657,2020-11-15,2020-11-21,NORTE,RONDONIA,GASOLINA COMUM,28,R$/l,4.574,0.04,4.399,4.669,-99999.0,0.009,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22944,116658,2020-11-15,2020-11-21,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.186,0.046,4.14,4.3,-99999.0,0.011,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22945,116659,2020-11-15,2020-11-21,SUL,SANTA CATARINA,GASOLINA COMUM,93,R$/l,4.325,0.105,3.9,4.699,-99999.0,0.024,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22946,116660,2020-11-15,2020-11-21,SUDESTE,SAO PAULO,GASOLINA COMUM,581,R$/l,4.207,0.212,3.679,4.999,-99999.0,0.05,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22947,116661,2020-11-15,2020-11-21,NORDESTE,SERGIPE,GASOLINA COMUM,21,R$/l,4.589,0.157,4.43,4.799,-99999.0,0.034,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22948,116662,2020-11-15,2020-11-21,NORTE,TOCANTINS,GASOLINA COMUM,10,R$/l,4.799,0.067,4.699,4.899,-99999.0,0.014,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22949,116812,2020-11-22,2020-11-28,NORTE,ACRE,GASOLINA COMUM,21,R$/l,4.957,0.063,4.849,5.099,-99999.0,0.013,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22950,116813,2020-11-22,2020-11-28,NORDESTE,ALAGOAS,GASOLINA COMUM,24,R$/l,4.584,0.117,4.399,4.899,-99999.0,0.026,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
22951,116814,2020-11-22,2020-11-28,NORTE,AMAPA,GASOLINA COMUM,24,R$/l,3.673,0.09,3.62,3.89,-99999.0,0.025,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
